label,conductor,delta,rank,a_invariants_raw
11.a1,11,11,0,"[0, -1, 1, -7820, -263580]"
11.a2,11,161051,0,"[0, -1, 1, -10, -20]"
11.a3,11,11,0,"[0, -1, 1, 0, 0]"
14.a1,14,25088,0,"[1, 0, 1, -2731, -55146]"
14.a2,14,1835008,0,"[1, 0, 1, -171, -874]"
14.a3,14,941192,0,"[1, 0, 1, -36, -70]"
14.a4,14,98,0,"[1, 0, 1, -11, 12]"
14.a5,14,28,0,"[1, 0, 1, -1, 0]"
14.a6,14,21952,0,"[1, 0, 1, 4, -6]"
15.a1,15,405,0,"[1, 1, 1, -2160, -39540]"
15.a2,15,164025,0,"[1, 1, 1, -135, -660]"
15.a3,15,215233605,0,"[1, 1, 1, -110, -880]"
15.a4,15,15,0,"[1, 1, 1, -80, 242]"
15.a5,15,50625,0,"[1, 1, 1, -10, -10]"
15.a6,15,225,0,"[1, 1, 1, -5, 2]"
15.a7,15,15,0,"[1, 1, 1, 0, 0]"
15.a8,15,3515625,0,"[1, 1, 1, 35, -28]"
17.a1,17,17,0,"[1, -1, 1, -91, -310]"
17.a2,17,289,0,"[1, -1, 1, -6, -4]"
17.a3,17,83521,0,"[1, -1, 1, -1, -14]"
17.a4,17,17,0,"[1, -1, 1, -1, 0]"
19.a1,19,19,0,"[0, 1, 1, -769, -8470]"
19.a2,19,6859,0,"[0, 1, 1, -9, -15]"
19.a3,19,19,0,"[0, 1, 1, 1, 0]"
20.a1,20,2000,0,"[0, 1, 0, -41, -116]"
20.a2,20,4000000,0,"[0, 1, 0, -36, -140]"
20.a3,20,80,0,"[0, 1, 0, -1, 0]"
20.a4,20,6400,0,"[0, 1, 0, 4, 4]"
21.a1,21,147,0,"[1, 0, 0, -784, -8515]"
21.a2,21,21609,0,"[1, 0, 0, -49, -136]"
21.a3,21,45927,0,"[1, 0, 0, -39, 90]"
21.a4,21,17294403,0,"[1, 0, 0, -34, -217]"
21.a5,21,3969,0,"[1, 0, 0, -4, -1]"
21.a6,21,63,0,"[1, 0, 0, 1, 0]"
24.a1,24,18432,0,"[0, -1, 0, -384, -2772]"
24.a2,24,3072,0,"[0, -1, 0, -64, 220]"
24.a3,24,82944,0,"[0, -1, 0, -24, -36]"
24.a4,24,2304,0,"[0, -1, 0, -4, 4]"
24.a5,24,48,0,"[0, -1, 0, 1, 0]"
24.a6,24,13436928,0,"[0, -1, 0, 16, -180]"
26.a1,26,6656,0,"[1, 0, 1, -460, -3830]"
26.a2,26,17576,0,"[1, 0, 1, -5, -8]"
26.a3,26,26,0,"[1, 0, 1, 0, 0]"
26.b1,26,125497034,0,"[1, -1, 1, -213, -1257]"
26.b2,26,1664,0,"[1, -1, 1, -3, 3]"
27.a1,27,177147,0,"[0, 0, 1, -270, -1708]"
27.a2,27,243,0,"[0, 0, 1, -30, 63]"
27.a3,27,19683,0,"[0, 0, 1, 0, -7]"
27.a4,27,27,0,"[0, 0, 1, 0, 0]"
30.a1,30,81000,0,"[1, 0, 1, -5334, -150368]"
30.a2,30,5859375000,0,"[1, 0, 1, -454, -544]"
30.a3,30,9000000,0,"[1, 0, 1, -334, -2368]"
30.a4,30,33750,0,"[1, 0, 1, -289, 1862]"
30.a5,30,5314410,0,"[1, 0, 1, -69, -194]"
30.a6,30,72900,0,"[1, 0, 1, -19, 26]"
30.a7,30,1536000,0,"[1, 0, 1, -14, -64]"
30.a8,30,2160,0,"[1, 0, 1, 1, 2]"
32.a1,32,512,0,"[0, 0, 0, -11, -14]"
32.a2,32,512,0,"[0, 0, 0, -11, 14]"
32.a3,32,64,0,"[0, 0, 0, -1, 0]"
32.a4,32,4096,0,"[0, 0, 0, 4, 0]"
33.a1,33,395307,0,"[1, 1, 0, -146, 621]"
33.a2,33,88209,0,"[1, 1, 0, -11, 0]"
33.a3,33,297,0,"[1, 1, 0, -6, -9]"
33.a4,33,5845851,0,"[1, 1, 0, 44, 55]"
34.a1,34,48275138,0,"[1, 0, 0, -113, -329]"
34.a2,34,19652,0,"[1, 0, 0, -103, -411]"
34.a3,34,2312,0,"[1, 0, 0, -43, 105]"
34.a4,34,1088,0,"[1, 0, 0, -3, 1]"
35.a1,35,13671875,0,"[0, 1, 1, -131, -650]"
35.a2,35,35,0,"[0, 1, 1, -1, 0]"
35.a3,35,42875,0,"[0, 1, 1, 9, 1]"
36.a1,36,5038848,0,"[0, 0, 0, -135, -594]"
36.a2,36,6912,0,"[0, 0, 0, -15, 22]"
36.a3,36,314928,0,"[0, 0, 0, 0, -27]"
36.a4,36,432,0,"[0, 0, 0, 0, 1]"
37.a1,37,37,1,"[0, 0, 1, -1, 0]"
37.b1,37,37,0,"[0, 1, 1, -1873, -31833]"
37.b2,37,50653,0,"[0, 1, 1, -23, -50]"
37.b3,37,37,0,"[0, 1, 1, -3, 1]"
38.a1,38,2550136832,0,"[1, 0, 1, -86, -2456]"
38.a2,38,152,0,"[1, 0, 1, -16, 22]"
38.a3,38,3511808,0,"[1, 0, 1, 9, 90]"
38.b1,38,4952198,0,"[1, 1, 1, -70, -279]"
38.b2,38,608,0,"[1, 1, 1, 0, 1]"
39.a1,39,1053,0,"[1, 1, 0, -69, -252]"
39.a2,39,85683,0,"[1, 1, 0, -19, 22]"
39.a3,39,1521,0,"[1, 1, 0, -4, -5]"
39.a4,39,39,0,"[1, 1, 0, 1, 0]"
40.a1,40,5120,0,"[0, 0, 0, -107, -426]"
40.a2,40,6400,0,"[0, 0, 0, -7, -6]"
40.a3,40,80,0,"[0, 0, 0, -2, 1]"
40.a4,40,640000,0,"[0, 0, 0, 13, -34]"
42.a1,42,252,0,"[1, 1, 1, -1344, 18405]"
42.a2,42,933897762,0,"[1, 1, 1, -914, -10915]"
42.a3,42,63011844,0,"[1, 1, 1, -104, 101]"
42.a4,42,63504,0,"[1, 1, 1, -84, 261]"
42.a5,42,16128,0,"[1, 1, 1, -4, 5]"
42.a6,42,4218578658,0,"[1, 1, 1, 386, 1277]"
43.a1,43,43,1,"[0, 1, 1, 0, 0]"
44.a1,44,340736,0,"[0, 1, 0, -77, -289]"
44.a2,44,2816,0,"[0, 1, 0, 3, -1]"
45.a1,45,295245,0,"[1, -1, 0, -19440, 1048135]"
45.a2,45,119574225,0,"[1, -1, 0, -1215, 16600]"
45.a3,45,1.56905E+11,0,"[1, -1, 0, -990, 22765]"
45.a4,45,10935,0,"[1, -1, 0, -720, -7259]"
45.a5,45,36905625,0,"[1, -1, 0, -90, 175]"
45.a6,45,164025,0,"[1, -1, 0, -45, -104]"
45.a7,45,10935,0,"[1, -1, 0, 0, -5]"
45.a8,45,2562890625,0,"[1, -1, 0, 315, 1066]"
46.a1,46,16928,0,"[1, -1, 0, -170, -812]"
46.a2,46,23552,0,"[1, -1, 0, -10, -12]"
48.a1,48,18432,0,"[0, 1, 0, -384, 2772]"
48.a2,48,3072,0,"[0, 1, 0, -64, -220]"
48.a3,48,82944,0,"[0, 1, 0, -24, 36]"
48.a4,48,2304,0,"[0, 1, 0, -4, -4]"
48.a5,48,48,0,"[0, 1, 0, 1, 0]"
48.a6,48,13436928,0,"[0, 1, 0, 16, 180]"
49.a1,49,40353607,0,"[1, -1, 0, -1822, 30393]"
49.a2,49,40353607,0,"[1, -1, 0, -107, 552]"
49.a3,49,343,0,"[1, -1, 0, -37, -78]"
49.a4,49,343,0,"[1, -1, 0, -2, -1]"
50.a1,50,5000,0,"[1, 0, 1, -126, -552]"
50.a2,50,12500000,0,"[1, 0, 1, -76, 298]"
50.a3,50,1250,0,"[1, 0, 1, -1, -2]"
50.a4,50,12800000000,0,"[1, 0, 1, 549, -2202]"
50.b1,50,78125000,0,"[1, 1, 1, -3138, -68969]"
50.b2,50,19531250,0,"[1, 1, 1, -13, -219]"
50.b3,50,800,0,"[1, 1, 1, -3, 1]"
50.b4,50,819200,0,"[1, 1, 1, 22, -9]"
51.a1,51,14739,0,"[0, 1, 1, -59, -196]"
51.a2,51,459,0,"[0, 1, 1, 1, -1]"
52.a1,52,208,0,"[0, 0, 0, -4, -3]"
52.a2,52,43264,0,"[0, 0, 0, 1, -10]"
53.a1,53,53,1,"[1, -1, 1, 0, 0]"
54.a1,54,90699264,0,"[1, -1, 0, -123, -667]"
54.a2,54,54,0,"[1, -1, 0, -3, 3]"
54.a3,54,157464,0,"[1, -1, 0, 12, 8]"
54.b1,54,39366,0,"[1, -1, 1, -29, -53]"
54.b2,54,124416,0,"[1, -1, 1, -14, 29]"
54.b3,54,216,0,"[1, -1, 1, 1, -1]"
55.a1,55,6875,0,"[1, -1, 0, -59, 190]"
55.a2,55,73205,0,"[1, -1, 0, -29, -52]"
55.a3,55,3025,0,"[1, -1, 0, -4, 3]"
55.a4,55,55,0,"[1, -1, 0, 1, 0]"
56.a1,56,14336,0,"[0, 0, 0, -299, 1990]"
56.a2,56,4917248,0,"[0, 0, 0, -59, -138]"
56.a3,56,50176,0,"[0, 0, 0, -19, 30]"
56.a4,56,1792,0,"[0, 0, 0, 1, 2]"
56.b1,56,100352,0,"[0, -1, 0, -40, -84]"
56.b2,56,7168,0,"[0, -1, 0, 0, -4]"
57.a1,57,171,1,"[0, -1, 1, -2, 2]"
57.b1,57,22284891,0,"[0, 1, 1, -4390, -113432]"
57.b2,57,1121931,0,"[0, 1, 1, 20, -32]"
57.c1,57,1539,0,"[1, 0, 1, -102, 385]"
57.c2,57,3249,0,"[1, 0, 1, -7, 5]"
57.c3,57,57,0,"[1, 0, 1, -2, -1]"
57.c4,57,390963,0,"[1, 0, 1, 8, 29]"
58.a1,58,116,1,"[1, -1, 0, -1, 1]"
58.b1,58,82044596,0,"[1, 1, 1, -455, -3951]"
58.b2,58,29696,0,"[1, 1, 1, 5, 9]"
61.a1,61,61,1,"[1, 0, 0, -2, 1]"
62.a1,62,62,0,"[1, -1, 1, -331, 2397]"
62.a2,62,1847042,0,"[1, -1, 1, -31, 5]"
62.a3,62,3844,0,"[1, -1, 1, -21, 41]"
62.a4,62,496,0,"[1, -1, 1, -1, 1]"
63.a1,63,107163,0,"[1, -1, 0, -7056, 229905]"
63.a2,63,15752961,0,"[1, -1, 0, -441, 3672]"
63.a3,63,33480783,0,"[1, -1, 0, -351, -2430]"
63.a4,63,12607619787,0,"[1, -1, 0, -306, 5859]"
63.a5,63,2893401,0,"[1, -1, 0, -36, 27]"
63.a6,63,45927,0,"[1, -1, 0, 9, 0]"
64.a1,64,32768,0,"[0, 0, 0, -44, -112]"
64.a2,64,32768,0,"[0, 0, 0, -44, 112]"
64.a3,64,4096,0,"[0, 0, 0, -4, 0]"
64.a4,64,64,0,"[0, 0, 0, 1, 0]"
65.a1,65,65,1,"[1, 0, 0, -1, 0]"
65.a2,65,4225,1,"[1, 0, 0, 4, 1]"
66.a1,66,255552,0,"[1, 0, 1, -81, -284]"
66.a2,66,127552392,0,"[1, 0, 1, -41, -556]"
66.a3,66,1188,0,"[1, 0, 1, -6, 4]"
66.a4,66,176418,0,"[1, 0, 1, 4, 20]"
66.b1,66,66,0,"[1, 1, 1, -352, -2689]"
66.b2,66,4356,0,"[1, 1, 1, -22, -49]"
66.b3,66,2371842,0,"[1, 1, 1, -12, -81]"
66.b4,66,528,0,"[1, 1, 1, -2, -1]"
66.c1,66,1932612,0,"[1, 0, 0, -10065, -389499]"
66.c2,66,4.66874E+11,0,"[1, 0, 0, -10055, -390309]"
66.c3,66,2737152,0,"[1, 0, 0, -45, 81]"
66.c4,66,228637728,0,"[1, 0, 0, 115, 561]"
67.a1,67,67,0,"[0, 1, 1, -12, -21]"
69.a1,69,1587,0,"[1, 0, 1, -16, -25]"
69.a2,69,207,0,"[1, 0, 1, -1, -1]"
70.a1,70,120050,0,"[1, -1, 1, -268, -1619]"
70.a2,70,5468750,0,"[1, -1, 1, -88, 317]"
70.a3,70,122500,0,"[1, -1, 1, -18, -19]"
70.a4,70,2800,0,"[1, -1, 1, 2, -3]"
72.a1,72,13436928,0,"[0, 0, 0, -3459, 78302]"
72.a2,72,2239488,0,"[0, 0, 0, -579, -5362]"
72.a3,72,60466176,0,"[0, 0, 0, -219, 1190]"
72.a4,72,1679616,0,"[0, 0, 0, -39, -70]"
72.a5,72,34992,0,"[0, 0, 0, 6, -7]"
72.a6,72,9795520512,0,"[0, 0, 0, 141, 4718]"
73.a1,73,73,0,"[1, -1, 0, -1, 0]"
73.a2,73,5329,0,"[1, -1, 0, 4, -3]"
75.a1,75,29296875,0,"[0, 1, 1, -208, -1256]"
75.a2,75,6075,0,"[0, 1, 1, 2, 4]"
75.b1,75,6328125,0,"[1, 0, 1, -54001, -4834477]"
75.b2,75,2562890625,0,"[1, 0, 1, -3376, -75727]"
75.b3,75,3.36303E+12,0,"[1, 0, 1, -2751, -104477]"
75.b4,75,234375,0,"[1, 0, 1, -2001, 34273]"
75.b5,75,791015625,0,"[1, 0, 1, -251, -727]"
75.b6,75,3515625,0,"[1, 0, 1, -126, 523]"
75.b7,75,234375,0,"[1, 0, 1, -1, 23]"
75.b8,75,54931640625,0,"[1, 0, 1, 874, -5227]"
75.c1,75,1875,0,"[0, -1, 1, -8, -7]"
75.c2,75,94921875,0,"[0, -1, 1, 42, 443]"
76.a1,76,4864,0,"[0, -1, 0, -21, -31]"
77.a1,77,539,1,"[0, 0, 1, 2, 0]"
77.b1,77,539,0,"[0, 1, 1, -89, 295]"
77.b2,77,156590819,0,"[0, 1, 1, -49, 600]"
77.b3,77,1.15539E+11,0,"[0, 1, 1, 441, -15815]"
77.c1,77,1294139,0,"[1, 1, 0, -51, 110]"
77.c2,77,41503,0,"[1, 1, 0, 4, 11]"
78.a1,78,111045168,0,"[1, 1, 0, -20739, 1140957]"
78.a2,78,7.25251E+11,0,"[1, 1, 0, -2339, -15747]"
78.a3,78,2554695936,0,"[1, 1, 0, -1299, 17325]"
78.a4,78,207028224,0,"[1, 1, 0, -19, 685]"
79.a1,79,79,1,"[1, 1, 1, -2, 0]"
80.a1,80,5120,0,"[0, 0, 0, -107, 426]"
80.a2,80,6400,0,"[0, 0, 0, -7, 6]"
80.a3,80,80,0,"[0, 0, 0, -2, -1]"
80.a4,80,640000,0,"[0, 0, 0, 13, 34]"
80.b1,80,2000,0,"[0, -1, 0, -41, 116]"
80.b2,80,4000000,0,"[0, -1, 0, -36, 140]"
80.b3,80,80,0,"[0, -1, 0, -1, 0]"
80.b4,80,6400,0,"[0, -1, 0, 4, -4]"
82.a1,82,3362,1,"[1, 0, 1, -12, -16]"
82.a2,82,164,1,"[1, 0, 1, -2, 0]"
83.a1,83,83,1,"[1, 1, 1, 1, 0]"
84.a1,84,16128,0,"[0, -1, 0, -36, -72]"
84.a2,84,2352,0,"[0, -1, 0, -1, -2]"
84.b1,84,790272,0,"[0, 1, 0, -1828, -30700]"
84.b2,84,5647152,0,"[0, 1, 0, -113, -516]"
84.b3,84,1306368,0,"[0, 1, 0, -28, -28]"
84.b4,84,21168,0,"[0, 1, 0, 7, 0]"
85.a1,85,425,0,"[1, 1, 0, -8, -13]"
85.a2,85,180625,0,"[1, 1, 0, -3, -22]"
88.a1,88,2816,1,"[0, 0, 0, -4, 4]"
89.a1,89,89,1,"[1, 1, 1, -1, 0]"
89.b1,89,89,0,"[1, 1, 0, -1, 0]"
89.b2,89,7921,0,"[1, 1, 0, 4, 5]"
90.a1,90,3936600,0,"[1, -1, 0, -1149, -14707]"
90.a2,90,6298560,0,"[1, -1, 0, -69, -235]"
90.a3,90,843750,0,"[1, -1, 0, -24, 18]"
90.a4,90,13500,0,"[1, -1, 0, 6, 0]"
90.b1,90,615093750,0,"[1, -1, 1, -218, -269]"
90.b2,90,5400,0,"[1, -1, 1, -128, 587]"
90.b3,90,8640,0,"[1, -1, 1, -8, 11]"
90.b4,90,9841500,0,"[1, -1, 1, 52, -53]"
90.c1,90,59049000,0,"[1, -1, 1, -48002, 4059929]"
90.c2,90,4.27148E+12,0,"[1, -1, 1, -4082, 14681]"
90.c3,90,6561000000,0,"[1, -1, 1, -3002, 63929]"
90.c4,90,24603750,0,"[1, -1, 1, -2597, -50281]"
90.c5,90,3874204890,0,"[1, -1, 1, -617, 5231]"
90.c6,90,53144100,0,"[1, -1, 1, -167, -709]"
90.c7,90,1119744000,0,"[1, -1, 1, -122, 1721]"
90.c8,90,1574640,0,"[1, -1, 1, 13, -61]"
91.a1,91,91,1,"[0, 0, 1, 1, 0]"
91.b1,91,524596891,1,"[0, 1, 1, -117, -1245]"
91.b2,91,91,1,"[0, 1, 1, -7, 5]"
91.b3,91,753571,1,"[0, 1, 1, 13, 42]"
92.a1,92,368,1,"[0, 0, 0, -1, 1]"
92.b1,92,194672,0,"[0, 1, 0, -18, -43]"
92.b2,92,368,0,"[0, 1, 0, 2, 1]"
94.a1,94,4418,0,"[1, -1, 1, -10, -9]"
94.a2,94,188,0,"[1, -1, 1, 0, -1]"
96.a1,96,1536,0,"[0, -1, 0, -32, -60]"
96.a2,96,12288,0,"[0, -1, 0, -17, 33]"
96.a3,96,576,0,"[0, -1, 0, -2, 0]"
96.a4,96,41472,0,"[0, -1, 0, 8, -8]"
96.b1,96,1536,0,"[0, 1, 0, -32, 60]"
96.b2,96,12288,0,"[0, 1, 0, -17, -33]"
96.b3,96,576,0,"[0, 1, 0, -2, 0]"
96.b4,96,41472,0,"[0, 1, 0, 8, 8]"
98.a1,98,2951578112,0,"[1, 1, 0, -133795, 18781197]"
98.a2,98,2.15887E+11,0,"[1, 1, 0, -8355, 291341]"
98.a3,98,1.1073E+11,0,"[1, 1, 0, -1740, 22184]"
98.a4,98,11529602,0,"[1, 1, 0, -515, -4717]"
98.a5,98,3294172,0,"[1, 1, 0, -25, -111]"
98.a6,98,2582630848,0,"[1, 1, 0, 220, 2192]"
99.a1,99,3267,1,"[1, -1, 1, -17, 30]"
99.a2,99,297,1,"[1, -1, 1, -2, 0]"
99.b1,99,288178803,0,"[1, -1, 1, -1319, -18084]"
99.b2,99,64304361,0,"[1, -1, 1, -104, -102]"
99.b3,99,216513,0,"[1, -1, 1, -59, 186]"
99.b4,99,4261625379,0,"[1, -1, 1, 391, -1092]"
99.c1,99,2381643,0,"[1, -1, 0, -150, -667]"
99.c2,99,216513,0,"[1, -1, 0, -15, 8]"
99.d1,99,8019,0,"[0, 0, 1, -70383, 7187035]"
99.d2,99,117406179,0,"[0, 0, 1, -93, 625]"
99.d3,99,8019,0,"[0, 0, 1, -3, -5]"
100.a1,100,31250000,0,"[0, -1, 0, -1033, -12438]"
100.a2,100,62500000000,0,"[0, -1, 0, -908, -15688]"
100.a3,100,1250000,0,"[0, -1, 0, -33, 62]"
100.a4,100,100000000,0,"[0, -1, 0, 92, 312]"
101.a1,101,101,1,"[0, 1, 1, -1, -1]"
102.a1,102,612,1,"[1, 1, 0, -2, 0]"
102.a2,102,46818,1,"[1, 1, 0, 8, 10]"
102.b1,102,11591221248,0,"[1, 0, 1, -751, -6046]"
102.b2,102,793152,0,"[1, 0, 1, -256, 1550]"
102.b3,102,1228691592,0,"[1, 0, 1, -216, 2062]"
102.b4,102,1.00103E+12,0,"[1, 0, 1, 1809, -37790]"
102.c1,102,5202,0,"[1, 0, 0, -27744, -1781010]"
102.c2,102,27060804,0,"[1, 0, 0, -1734, -27936]"
102.c3,102,1.25564E+11,0,"[1, 0, 0, -1644, -30942]"
102.c4,102,30338064,0,"[1, 0, 0, -114, -396]"
102.c5,102,352512,0,"[1, 0, 0, -34, 68]"
102.c6,102,2927177028,0,"[1, 0, 0, 226, -2232]"
104.a1,104,26624,0,"[0, 1, 0, -16, -32]"
105.a1,105,13125,0,"[1, 0, 1, -113, -469]"
105.a2,105,11025,0,"[1, 0, 1, -8, -7]"
105.a3,105,105,0,"[1, 0, 1, -3, 1]"
105.a4,105,972405,0,"[1, 0, 1, 17, -37]"
106.a1,106,848,1,"[1, 1, 0, -7, 5]"
106.b1,106,1696,0,"[1, 1, 0, -27, -67]"
106.c1,106,297754,0,"[1, 0, 0, -9, -29]"
106.c2,106,424,0,"[1, 0, 0, 1, 1]"
106.d1,106,38112512,0,"[1, 0, 0, -24603, -1487407]"
106.d2,106,889192448,0,"[1, 0, 0, -283, -2351]"
108.a1,108,5038848,0,"[0, 0, 0, 0, -108]"
108.a2,108,6912,0,"[0, 0, 0, 0, 4]"
109.a1,109,109,0,"[1, -1, 0, -8, -7]"
110.a1,110,851840,0,"[1, 0, 1, -89, 316]"
110.a2,110,2883584000,0,"[1, 0, 1, 296, 1702]"
110.b1,110,1610510,0,"[1, 1, 1, -5940, -178685]"
110.b2,110,1100000,0,"[1, 1, 1, 10, -45]"
110.c1,110,440,0,"[1, 0, 0, -1, 1]"
110.c2,110,332750,0,"[1, 0, 0, 9, -25]"
112.a1,112,100352,1,"[0, 1, 0, -40, 84]"
112.a2,112,7168,1,"[0, 1, 0, 0, 4]"
112.b1,112,14336,0,"[0, 0, 0, -299, -1990]"
112.b2,112,4917248,0,"[0, 0, 0, -59, 138]"
112.b3,112,50176,0,"[0, 0, 0, -19, -30]"
112.b4,112,1792,0,"[0, 0, 0, 1, -2]"
112.c1,112,102760448,0,"[0, -1, 0, -43688, 3529328]"
112.c2,112,7516192768,0,"[0, -1, 0, -2728, 55920]"
112.c3,112,3855122432,0,"[0, -1, 0, -568, 4464]"
112.c4,112,401408,0,"[0, -1, 0, -168, -784]"
112.c5,112,114688,0,"[0, -1, 0, -8, -16]"
112.c6,112,89915392,0,"[0, -1, 0, 72, 368]"
113.a1,113,113,0,"[1, 1, 1, -2, -2]"
113.a2,113,12769,0,"[1, 1, 1, 3, -4]"
114.a1,114,18468,0,"[1, 1, 0, -95, -399]"
114.a2,114,42633378,0,"[1, 1, 0, -85, -473]"
114.b1,114,16416,0,"[1, 1, 1, -87552, -10007679]"
114.b2,114,269485056,0,"[1, 1, 1, -5472, -158079]"
114.b3,114,2.21625E+12,0,"[1, 1, 1, -5312, -167551]"
114.b4,114,537919488,0,"[1, 1, 1, -352, -2431]"
114.c1,114,82308,0,"[1, 0, 0, -428, -3444]"
114.c2,114,846825858,0,"[1, 0, 0, -418, -3610]"
114.c3,114,32832,0,"[1, 0, 0, -8, 0]"
114.c4,114,2105352,0,"[1, 0, 0, 32, 8]"
115.a1,115,71875,0,"[0, 0, 1, 7, -11]"
116.a1,116,7424,0,"[0, 0, 0, -4831, -129242]"
116.b1,116,7424,0,"[0, 1, 0, -4, 4]"
116.b2,116,6243584,0,"[0, 1, 0, 36, -76]"
116.c1,116,464,0,"[0, -1, 0, -9, 14]"
116.c2,116,215296,0,"[0, -1, 0, -4, 24]"
117.a1,117,767637,1,"[1, -1, 1, -626, 6180]"
117.a2,117,62462907,1,"[1, -1, 1, -176, -768]"
117.a3,117,1108809,1,"[1, -1, 1, -41, 96]"
117.a4,117,28431,1,"[1, -1, 1, 4, 6]"
118.a1,118,236,1,"[1, 1, 0, 1, 1]"
118.b1,118,30932992,0,"[1, 1, 0, 56, -192]"
118.c1,118,60416,0,"[1, 1, 1, -25, 39]"
118.c2,118,2859697196,0,"[1, 1, 1, 115, -2481]"
118.d1,118,118,0,"[1, 1, 1, -4, -5]"
120.a1,120,829440,0,"[0, 1, 0, -216, -1296]"
120.a2,120,3840000,0,"[0, 1, 0, -136, 560]"
120.a3,120,230400,0,"[0, 1, 0, -16, -16]"
120.a4,120,3840,0,"[0, 1, 0, 4, 0]"
120.b1,120,153600,0,"[0, 1, 0, -3200, -70752]"
120.b2,120,5760000,0,"[0, 1, 0, -200, -1152]"
120.b3,120,2400000000,0,"[0, 1, 0, -80, -2400]"
120.b4,120,518400,0,"[0, 1, 0, -20, 0]"
120.b5,120,720,0,"[0, 1, 0, -15, 18]"
120.b6,120,33592320,0,"[0, 1, 0, 80, 80]"
121.a1,121,25937424601,0,"[1, 1, 1, -305, 7888]"
121.a2,121,121,0,"[1, 1, 1, -30, -76]"
121.b1,121,2357947691,1,"[0, -1, 1, -887, -10143]"
121.b2,121,1331,1,"[0, -1, 1, -7, 10]"
121.c1,121,214358881,0,"[1, 1, 0, -3632, 82757]"
121.c2,121,14641,0,"[1, 1, 0, -2, -7]"
121.d1,121,19487171,0,"[0, -1, 1, -946260, 354609639]"
121.d2,121,2.85312E+11,0,"[0, -1, 1, -1250, 31239]"
121.d3,121,19487171,0,"[0, -1, 1, -40, -221]"
122.a1,122,976,1,"[1, 0, 1, 2, 0]"
